"ID","Team","Title","Description","Status","Estimate","Priority","Project ID","Project","Creator","Assignee","Labels","Cycle Number","Cycle Name","Cycle Start","Cycle End","Created","Updated","Started","Triaged","Completed","Canceled","Archived","Due Date","Parent issue","Initiatives","Project Milestone ID","Project Milestone","SLA Status","UUID","Time in status (minutes)","Related to","Blocked by","Duplicate of"
"EXP-268","Experts","[spinoff: EXP-241] Add error handling to getDbCourseActor to match getUserPermissions defensive pattern","'<!-- agent-fp: `6c65951bf5d8` -->
<!-- spinoff-parent: [EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) -->
<!-- spinoff-origin: R5 -->

**Trigger**
`apps/experts-app/src/lib/courses/catalog/guards/db-course-actor.ts:3` — the function has no try/catch; a DB error throws an unhandled rejection through the route handler (500) instead of returning the safe-deny default `{isAdmin: false, isInstructor: false}`. Applies also to the duplicate at `apps/experts-app/app/api/v1/courses/[id]/modules/_lib/course-route-actor.ts:3`.

**What this fixes**
`getUserPermissions` (used for all non-course routes in the [EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) sweep) catches DB errors and returns null, causing callers to default to `false` (deny). `getDbCourseActor` (used for all course-domain routes) has no such guard — DB errors on course-write routes result in 500s instead of structured 403s, and no structured log entry is emitted. The asymmetry means a DB blip silently disables instructor course writes while admin is opaque.

**Why this is agent-fixable**
Wrap the `prisma.user.findUnique` call in a try/catch that returns `{isAdmin: false, isInstructor: false}` and logs via `logger.error` (matching the `getUserPermissions` pattern). Apply identical fix to the duplicate `course-route-actor.ts`. Two files, \~8 lines added total.

**Out of scope for THIS issue**
Consolidating the two copies of `getDbCourseActor` into a single canonical export (a larger refactor). This issue is only the error handling addition to both existing files.","Done",,"No priority",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Mon Jun 01 2026 22:33:03 GMT+0000 (GMT+00:00)","Tue Jun 02 2026 00:40:36 GMT+0000 (GMT+00:00)",,,"Tue Jun 02 2026 00:39:57 GMT+0000 (GMT+00:00)",,,,,"",,,,"46de9cbb-c7ba-41e1-b122-f6a0a73daae2",7600,"EXP-241",,
"EXP-269","Experts","[spinoff: EXP-241] DB-fresh admin check for invoices/[id]/preview RSC (Tier-2 financial data exposure)","'<!-- agent-fp: `788e61be98df` -->
<!-- spinoff-parent: [EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) -->
<!-- spinoff-origin: R5 -->

**Trigger**
`apps/experts-app/app/(i18n)/_shared/invoices/[id]/preview/page.tsx:105` — admin cross-owner access gate reads `session.user.roles?.includes(""admin"")` from the JWT claim. This page is NOT under `/admin` so `proxy.ts`'s DB-fresh gate does not protect it; the JWT check is the only gate on rendering another user's full invoice content.

**What this fixes**
A revoked admin with a live JWT token can view any other user's full invoice PDF preview at `/invoices/[id]/preview` by bypassing the ownership check with the stale `isAdmin` claim. This is a Tier-2 real exposure ([EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) issue body explicitly lists it as such) — not a behind-proxy defense-in-depth issue.

**Why this is agent-fixable**
Replace `session.user.roles?.includes(""admin"")` at line 105 with `await getUserPermissions(session.user.id)` and use the returned `isAdmin` flag. One call-site change plus a revoked-admin test (stale JWT admin, DB false → cannot view other user's invoice). Follows the exact pattern established in the [EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) API route sweep.

**Out of scope for THIS issue**
The Tier-3 admin/console layout stale-JWT checks under `/admin` (those are behind proxy.ts's DB-fresh gate and are defense-in-depth only). The ESLint coverage gap (tracked separately as its own spin-off).","Duplicate",,"No priority",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Mon Jun 01 2026 22:33:08 GMT+0000 (GMT+00:00)","Tue Jun 02 2026 22:16:34 GMT+0000 (GMT+00:00)",,,,"Tue Jun 02 2026 00:40:08 GMT+0000 (GMT+00:00)",,,,"",,,,"7840c8e8-57d2-4db0-85a8-30c617258670",7600,,,"EXP-270"
"EXP-270","Experts","[spinoff: EXP-241] Fix JWT-derived isAdmin gate on GET /invoices/[id]/preview RSC page","`<!-- agent-fp: 0673856fa510 -->`
`<!-- spinoff-parent: EXP-241 -->`
`<!-- spinoff-origin: R3 -->`

## Trigger

`apps/experts-app/app/(i18n)/_shared/invoices/[id]/preview/page.tsx:105` — `!session.user.roles?.includes(""admin"")` grants admin bypass on a user-accessible path (`/[locale]/invoices/[id]/preview`) that is NOT behind the proxy gate.

## What this fixes

A revoked admin can render any user's full invoice (name, line items, ZATCA QR code, business entity details) for the JWT lifetime. The proxy at `proxy.ts:487-498` DB-fresh-gates `/admin/**` but not `/invoices/**` — so this RSC page's JWT-derived check is the only gate on financial document content.

## Why this is agent-fixable

Replace `session.user.roles?.includes(""admin"")` with `getUserPermissions(session.user.id)` → `perms?.isAdmin` (identical 3-line swap applied to all other TIER 1 routes in [EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) sweep). Add one revoked-admin test asserting 403 when DB isAdmin=false but JWT roles=\[""admin""\].

## Out of scope for THIS issue

TIER 3 RSC admin/console layouts (those are behind the proxy gate and are defense-in-depth only). Changing JWT rotation strategy. Client-side role rendering.","Done",,"No priority",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Mon Jun 01 2026 22:34:13 GMT+0000 (GMT+00:00)","Tue Jun 02 2026 00:48:01 GMT+0000 (GMT+00:00)",,,"Tue Jun 02 2026 00:48:01 GMT+0000 (GMT+00:00)",,,,,"",,,,"b30699b4-d9f6-47f7-a7c3-014ae23edf0c",7592,"EXP-241",,
"EXP-271","Experts","[spinoff: EXP-241] Add fail-closed test for _lib/course-route-actor.ts (13 module/lesson routes)","`<!-- agent-fp: 66c4adc5515a -->`
`<!-- spinoff-parent: EXP-241 -->`
`<!-- spinoff-origin: R5 -->`

## Trigger

`apps/experts-app/app/api/v1/courses/[id]/modules/_lib/course-route-actor.ts` — the `_lib` copy of `getDbCourseActor` used by 13 lesson/module routes. The fail-closed try/catch was added in [EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) attempt 3 (PR #753) but no test file was written for this copy. The canonical copy at `src/lib/courses/catalog/guards/db-course-actor.ts` has `db-course-actor.test.ts` validating null-user-denies and DB-throw-denies-never-500, but the `_lib` copy has zero tests.

## What this fixes

13 routes (`lessons/[lessonId]/route.ts`, `lessons/[lessonId]/move/route.ts`, `modules/[moduleId]/route.ts`, etc.) import `getDbCourseActor` exclusively from this copy. Without a test, removing the try/catch from the `_lib` copy would silently reintroduce the 500-on-DB-error regression with no CI signal.

## Why this is agent-fixable

Add `app/api/v1/courses/[id]/modules/_lib/__tests__/course-route-actor.test.ts` mirroring the 3 assertions in the existing `db-course-actor.test.ts`: (1) success path returns DB flags, (2) null user returns `{isAdmin:false,isInstructor:false}`, (3) DB throw resolves to `{isAdmin:false,isInstructor:false}` without re-throwing.

## Out of scope for THIS issue

Do not consolidate the two copies (tracked in [EXP-266](https://linear.app/experts/issue/EXP-266/spinoff-exp-241-consolidate-duplicate-getdbcourseactor-into-single)). Do not change the implementation. Test only.","Done",,"No priority",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Mon Jun 01 2026 22:56:24 GMT+0000 (GMT+00:00)","Tue Jun 02 2026 00:40:34 GMT+0000 (GMT+00:00)",,,"Tue Jun 02 2026 00:40:02 GMT+0000 (GMT+00:00)",,,,,"",,,,"111c8c2f-ec7c-49da-bc3e-48cdccd32a45",7600,"EXP-241, EXP-266",,
"EXP-272","Experts","[spinoff: EXP-241] Replace console.error with logger.error in getUserPermissions","`<!-- agent-fp: c0eb955763c7 -->`
`<!-- spinoff-parent: EXP-241 -->`
`<!-- spinoff-origin: R5 -->`

## Trigger

`apps/experts-app/src/lib/permissions.ts:39` — the catch block in `getUserPermissions` uses `console.error(""Error fetching user permissions:"", error)` instead of the project logger. Every other error path in the [EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) sweep (both copies of `getDbCourseActor`) correctly uses `logger.error(...)` from `@/lib/logger` with a structured `{error, data: {userId}}` shape for log aggregation and alerting.

## What this fixes

DB connectivity failures during permission checks are invisible in production monitoring (Sentry, log aggregator) because `console.error` bypasses the structured logging pipeline. A DB degraded-mode event that blocks all permission lookups produces no alerting signal.

## Why this is agent-fixable

One-line fix: import `logger` from `@/lib/logger`, replace `console.error(""Error fetching user permissions:"", error)` with `logger.error(""getUserPermissions: DB error, denying access"", {error, data: {userId}})` to match the shape used in `getDbCourseActor`.

## Out of scope for THIS issue

Do not change the fail-closed behavior (returning null → callers default to false is correct). Do not touch `getDbCourseActor`. Fix only the logging call in `getUserPermissions`.","Done",,"No priority",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Mon Jun 01 2026 22:56:32 GMT+0000 (GMT+00:00)","Tue Jun 02 2026 00:48:05 GMT+0000 (GMT+00:00)",,,"Tue Jun 02 2026 00:48:05 GMT+0000 (GMT+00:00)",,,,,"",,,,"c5b11124-7d14-491a-b153-158c47f81064",7592,"EXP-241",,
"EXP-273","Experts","[bug] Release workflow has no force_build_realtime input — realtime image lags the release version","R3 fingerprint: `<!-- agent-fp: 7d65c8b1dd47 -->`.

## Severity

Medium — release/operational: deployed components drift to different versions, and there is no lever to correct it.

## Location

`.github/workflows/experts-app.yml` — `detect-changes` job (realtime detection, \~L134) and the `workflow_dispatch` inputs (\~L28–34).

## Problem

The release workflow exposes `force_build_app` and `force_build_worker` dispatch inputs, wired through `FORCE_BUILD_APP` / `FORCE_BUILD_WORKER` into the `Detect changed deployment areas` step (L122–127), so an operator can force those images to rebuild/push/recreate even when no source changed. **There is no** `force_build_realtime` **equivalent.**

Realtime's detect gate (L134) only sets `realtime=true` when `apps/experts-realtime/**` changes. Both the ""Build and push realtime image"" step (L446) and the ""Restart realtime container"" step (L552) are gated on that flag. So when a release bumps app/worker to a new version (e.g. `…-stable.3`) without touching realtime source:

* the realtime image is never rebuilt or retagged to the release version (no `experts-stg-realtime-v1.1.9-stable.3` tag is pushed),
* the realtime container is never recreated,
* and there is no operator lever to force it.

App and worker do not hit this because each `.1/.2/.3` release touched their source; realtime rarely changes, so it silently falls behind.

## Evidence (staging `docker ps`)

```
experts-stg-app          loogix/core:experts-stg-app-v1.1.9-stable.3
experts-stg-*-worker     loogix/core:experts-stg-worker-v1.1.9-stable.3
experts-stg-realtime     loogix/core:experts-stg-realtime-v1.1.9-stable     <- 3 versions behind
```

## Recommended fix (mirror the existing app/worker pattern)

1. Add a `force_build_realtime` `workflow_dispatch` input, identical in shape to `force_build_app` / `force_build_worker`.
2. Pass it as `FORCE_BUILD_REALTIME` env into the `Detect changed deployment areas` step.
3. In that step, after realtime change-detection: `if [ ""$FORCE_BUILD_REALTIME"" = ""true"" ]; then realtime=true; fi`.

With `realtime=true`, both the build/push (L446) and the container recreate (L552) fire, so the operator can re-run the release with `force_build_realtime=true` to bring realtime up to the current version. The `github-release` and `slack-notify` jobs already key their component lists off `BUILT_REALTIME`, so release notes stay consistent automatically.

## Operational follow-up (separate from the code fix)

Once merged, re-run the release with `force_build_realtime=true` (or manually build+push+`docker compose up -d --force-recreate --no-deps` the realtime service) to pull staging/prod realtime up to the current `-stable.N`.

## Out of scope

Auto-rebuilding realtime on every release regardless of changes (the change-gate default is intentional — this adds the missing manual lever, not a behavior change). Any retag-without-rebuild optimization.

## Related prior issues

[EXP-261](https://linear.app/experts/issue/EXP-261/security-migration-immutability-ci-guard-bypassed-by-direct-push-to) (same workflow file, distinct defect: the `migration-immutability` guard is `pull_request`-only).

## Verified by

Manual workflow trace (detect-changes → docker-release → deploy gating) cross-checked against the live `docker ps` version skew.

*Filed manually (Rule 4 dogfood) on 2026-06-02.*","Done",,"Medium",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Tue Jun 02 2026 02:16:58 GMT+0000 (GMT+00:00)","Tue Jun 02 2026 04:06:04 GMT+0000 (GMT+00:00)","Tue Jun 02 2026 02:18:56 GMT+0000 (GMT+00:00)",,"Tue Jun 02 2026 04:06:04 GMT+0000 (GMT+00:00)",,,,,"",,,,"4267a2c2-9a50-4749-ae22-22d366b6eec5",7394,"EXP-261",,
"EXP-274","Experts","[infra] Add container memory limits + Postgres memory tuning (postgres & realtime)","R3 fingerprint: `<!-- agent-fp: c3483b4cd2e6 -->`.

## Problem

No container in `docker/{production,staging,data}/docker-compose.yml` has a memory ceiling. On a VPS running multiple co-located containers this is a host-OOM hazard from two independent vectors:

* **Postgres (**`experts-prd-postgres`**)** — one bad query, migration, index build, or connection spike can let Postgres grow RSS until the kernel OOM-killer kills the DB container → **full-site outage** (live accounts, SAR payments, ZATCA invoices). This concern was believed tracked under [EXP-177](https://linear.app/experts/issue/EXP-177/security-production-postgres-image-pgvectorpgvectorpg16-uses-mutable) but [EXP-177](https://linear.app/experts/issue/EXP-177/security-production-postgres-image-pgvectorpgvectorpg16-uses-mutable)'s actual scope was image-tag pinning — so the postgres memory limit was never really filed until now.
* **Realtime (**`experts-prd-realtime`**)** — idle WebSocket connection-hold attacks grow the Node heap without bound → host OOM cascading to DB/app. (Folded in from [EXP-260](https://linear.app/experts/issue/EXP-260/security-realtime-container-has-no-memory-limit-websocket-exhaustion).)

## ⚠️ Correctness gotcha — use `mem_limit`, not `deploy.resources`

[EXP-260](https://linear.app/experts/issue/EXP-260/security-realtime-container-has-no-memory-limit-websocket-exhaustion) suggested `deploy.resources.limits.memory`. That key **only applies under** `docker stack deploy` **(Swarm)** and is **silently ignored by** `docker compose up -d` — which is how this stack deploys (see [EXP-251](https://linear.app/experts/issue/EXP-251/bug-pg18-volume-path-flip-deleted-migration-guide-production-data-loss)). Use the Compose-v2 standalone keys (`mem_limit` / `memswap_limit` / `shm_size`) so the limit actually takes effect.

## Remediation

**Postgres — container limit + in-DB tuning (don't set PG memory close to the container ceiling; leave room for WAL, pgvector, OS cache, bg workers):**

Staging (2 GB container):

```yaml
services:
  experts-stg-postgres:
    image: pgvector/pgvector:pg18
    mem_limit: 2g
    memswap_limit: 2g
    shm_size: 256m
    command:
      - postgres
      - -c
      - shared_buffers=512MB
      - -c
      - work_mem=8MB
      - -c
      - maintenance_work_mem=256MB
      - -c
      - max_connections=50
```

Production (4 GB container — size up if VPS RAM allows):

```yaml
    mem_limit: 4g
    memswap_limit: 4g
    shm_size: 512m
    command:
      - postgres
      - -c
      - shared_buffers=1GB
      - -c
      - work_mem=16MB
      - -c
      - maintenance_work_mem=512MB
      - -c
      - max_connections=75
```

**Realtime:**

```yaml
    mem_limit: 512m
    memswap_limit: 512m   # prevent swap exhaustion after the cap is hit
```

(`restart: unless-stopped` is already present, so Docker auto-restarts after an OOM kill. Per-IP/per-user WS connection caps are tracked separately in [EXP-262](https://linear.app/experts/issue/EXP-262/security-no-per-user-websocket-connection-cap-authenticated-redis) — complementary, not a substitute.)

Apply the same limits to all three compose files (`production`, `staging`, `data`), sized down for staging/data.

## Operator gate (why Backlog)

Production `mem_limit` / `shared_buffers` must be sized against actual VPS RAM — a design decision only the operator can confirm. **Not for autonomous R3 fix.** Move to Todo once sizing is chosen. Staging defaults (2g) above are safe to apply immediately.

## Related prior issues

[EXP-260](https://linear.app/experts/issue/EXP-260/security-realtime-container-has-no-memory-limit-websocket-exhaustion) (realtime mem limit — folded here), [EXP-262](https://linear.app/experts/issue/EXP-262/security-no-per-user-websocket-connection-cap-authenticated-redis) (per-user WS connection cap — distinct), [EXP-141](https://linear.app/experts/issue/EXP-141/security-r2-and-redis-credentials-committed-in-plaintext-to-git) (app container, same class), [EXP-251](https://linear.app/experts/issue/EXP-251/bug-pg18-volume-path-flip-deleted-migration-guide-production-data-loss) (postgres infra cluster).

Verified by: hand-filed during [EXP-251](https://linear.app/experts/issue/EXP-251/bug-pg18-volume-path-flip-deleted-migration-guide-production-data-loss) cluster grooming (operator-directed).","Done",,"High",,,"loooogix@gmail.com","loooogix@gmail.com","security, bug",,,,,"Tue Jun 02 2026 06:00:33 GMT+0000 (GMT+00:00)","Fri Jun 05 2026 12:58:42 GMT+0000 (GMT+00:00)","Fri Jun 05 2026 12:55:53 GMT+0000 (GMT+00:00)",,"Fri Jun 05 2026 12:58:42 GMT+0000 (GMT+00:00)",,,,,"",,,,"7b669dcc-ce1e-47c7-a5a1-b6a3cea970d9",2541,"EXP-255, EXP-177, EXP-251, EXP-262, EXP-141, EXP-288, EXP-294, EXP-291",,
"EXP-275","Experts","[infra] R2 has no automated backup/replication — object/bucket deletion is unrecoverable (no versioning)","R3 fingerprint: `<!-- agent-fp: dad0348c3622 -->`.

## Problem

Cloudflare R2 is the authoritative store for user uploads, course media, certifications, and **legally-immutable ZATCA invoices** — but there is **no automated backup or replication**, and **R2 has no built-in object versioning / undelete** (unlike S3). A single `DeleteObject`/`DeleteBucket`, lifecycle misconfig, leaked credential, CI cleanup script, or human dashboard mistake is therefore **unrecoverable**. A real bucket-loss incident has already occurred, which is exactly what this protects against.

The `backups` bucket and `R2_BACKUPS_URL` are already declared in env (`apps/experts-app/.env.example`, `docker/{production,staging}/.env`) but **nothing writes to them** — the bucket exists, the automation does not.

## Why `copy`, not `sync`

`rclone sync` mirrors deletions into the backup (an accidental primary delete instantly wipes the backup). Backups must use `rclone copy` (add/update only) plus **dated point-in-time prefixes** so a bad deploy or silent corruption can't erase history.

## Scope of THIS issue (R3-shippable, decision-free)

Mirror the existing Postgres backup tooling pattern. Acceptance criteria:

1. `scripts/r2-backup.sh` — `set -euo pipefail`; `rclone copy` each primary bucket (user-uploads, media, invoices, certifications) → the existing `backups` bucket under a dated prefix `backups/$(date +%F)/<bucket>/`. Idempotent, structured logging, non-zero exit on failure. Reads the rclone remote from a mounted config/secret (no inline creds).
2. `scripts/r2-restore.sh` — restore a given `--date <YYYY-MM-DD> --bucket <name>` prefix back to a target bucket. **Dry-run by default**, `--apply` to execute.
3. **Docker cron service** (compose profile, opt-in) running `r2-backup.sh` nightly, rclone config injected via Docker secret — same shape as the Postgres backup service.
4. **Runbook** `docker/R2-BACKUP.md` — rclone remote setup (R2 S3-compatible creds → `Provider: Cloudflare`, account endpoint), schedule, restore procedure, the `copy`-vs-`sync` rationale, and a **""bucket vanished? check Cloudflare Audit Logs""** root-cause checklist (Delete Bucket events, API-token activity, Wrangler/IaC runs, shared creds).

Use placeholders for all secrets/account IDs; never commit real credentials.

## Operator follow-up (NOT in the PR — design decisions)

* **Off-provider Layer 3** (disaster recovery): choose + provision Backblaze B2 / Wasabi / VPS cold archive, then add an `rclone copy backups → off-provider` step. Never rely on a single provider.
* **Retention policy**: suggested daily 14d / weekly 8w / monthly 12m — operator confirms numbers.
* Wire rclone creds as Docker secrets and **enable** the cron service in staging then production.
* Investigate the original bucket-loss root cause via Cloudflare Audit Logs and lock down any R2-deleting scripts/credentials.

## Related prior issues

[EXP-251](https://linear.app/experts/issue/EXP-251/bug-pg18-volume-path-flip-deleted-migration-guide-production-data-loss) (postgres infra/DR cluster — same ""production data protection"" theme).

Verified by: hand-filed during [EXP-251](https://linear.app/experts/issue/EXP-251/bug-pg18-volume-path-flip-deleted-migration-guide-production-data-loss) cluster grooming (operator-directed); the `backups` bucket exists with zero writers confirmed via repo grep.","Done",,"High",,,"loooogix@gmail.com","loooogix@gmail.com","security, bug",,,,,"Tue Jun 02 2026 06:36:16 GMT+0000 (GMT+00:00)","Fri Jun 05 2026 12:52:13 GMT+0000 (GMT+00:00)","Fri Jun 05 2026 12:49:30 GMT+0000 (GMT+00:00)",,"Fri Jun 05 2026 12:52:13 GMT+0000 (GMT+00:00)",,,,,"",,,,"19332e5f-73c6-41e6-af4e-f3a530737fa4",2548,"EXP-251, EXP-321",,
"EXP-276","Experts","[bug] exam reset POST does not validate examId belongs to courseId — BOLA cross-course attempt deletion","R3 fingerprint: `<!-- agent-fp: 4c24416c67be -->`.

## Trigger scenario

An instructor of Course A calls:

```
POST /api/v1/creator/courses/{COURSE_A_UUID}/exams/{COURSE_B_EXAM_UUID}/reset
Content-Type: application/json

{""userId"": ""{VICTIM_STUDENT_UUID}""}
```

1. `assertCourseWriteAccess({courseId: COURSE_A_UUID, userId: attacker, isAdmin: false})` **passes** — the attacker is a primary instructor on Course A.
2. No check is made that `COURSE_B_EXAM_UUID` belongs to Course A.
3. `prisma.courseExamAttempt.deleteMany({where: {examId: COURSE_B_EXAM_UUID, userId: VICTIM_STUDENT_UUID}})` executes.
4. All `CourseExamAnswer` and `CourseExamAttempt` rows for the victim student on Course B's exam are permanently destroyed. Response: `{""success"": true}`.

The precondition — knowing Course B's exam UUID — is weak: exam UUIDs are exposed in normal API responses during any legitimate instructor tenure on that course. Since UUIDs never rotate, historical access to any course permanently enables the attack. A single former co-instructor satisfies all preconditions immediately.

## Root cause

`apps/experts-app/app/api/v1/creator/courses/[id]/exams/[examId]/reset/route.ts` — `POST` handler

The handler calls `assertCourseWriteAccess({courseId})` to verify the requester owns the URL's `[id]`, but never validates that `[examId]` belongs to that same course. The sibling GET and DELETE handlers on the same route both perform `prisma.courseExam.findFirst({where: {id: examId, courseId}})` before acting — the reset handler skips this check entirely.

```ts
// Current (broken):
const access = await assertCourseWriteAccess({courseId, userId: session.user.id, isAdmin});
// No exam→course ownership check before:
await prisma.courseExamAttempt.deleteMany({where: {examId, userId: targetUserId}});
```

## Suggested fix

Add the standard cross-exam ownership check before the deletes (mirrors the sibling DELETE/GET handlers):

```ts
const exam = await prisma.courseExam.findFirst({
  where: {id: examId, courseId},
  select: {id: true},
});
if (!exam) {
  return NextResponse.json({error: ""Exam not found""}, {status: 404});
}
```

## Blast radius

`CourseExamAnswer` + `CourseExamAttempt` rows are permanently deleted (no soft-delete, no audit trail, no rate limit on the endpoint). A bulk attack against all known `(examId, studentId)` pairs can systematically wipe student progress and certification eligibility across an unrelated course. Recovery requires DB backup restore.

Related prior issues: none

Verified by: code-reviewer (static analysis) + qa-tester (trigger scenario + blast-radius assessment)

*Filed by automated bug-finder routine on 2026-06-02T08:00:00Z.*","Done",,"High",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Tue Jun 02 2026 09:23:59 GMT+0000 (GMT+00:00)","Wed Jun 03 2026 21:21:16 GMT+0000 (GMT+00:00)","Wed Jun 03 2026 10:10:55 GMT+0000 (GMT+00:00)",,"Wed Jun 03 2026 19:35:53 GMT+0000 (GMT+00:00)",,,,,"",,,,"d43de8b1-fe1e-48c2-9d01-75ec72237414",5024,"EXP-302",,
"EXP-277","Experts","[bug] community posts DELETE has no admin bypass — admin moderation and data-erasure blocked","R3 fingerprint: `<!-- agent-fp: 300e6e064c43 -->`.

## Trigger scenario

An admin calls:

```
DELETE /api/v1/community/posts/{HARMFUL_POST_UUID}
Cookie: <valid admin session>
```

The DELETE handler checks `if (post.userId !== session.user.id)` — the admin's userId does not equal the post author's userId — and returns `{""error"":""Forbidden""}` with 403. No admin bypass is attempted. The harmful post is not deleted.

**Impact:**

* **Content moderation:** Admin cannot permanently remove harmful/illegal/reported content via the API. The only workaround is `PUT` with `isPublished: false` (unpublishes the post), which is not a permanent deletion and does not satisfy hard-delete requirements.
* **GDPR / right to erasure:** Fulfilling a user's data-erasure request requires permanent deletion of their posts. Admins cannot do this via the API — it requires direct DB access, which is not a sustainable operations path.
* **Asymmetry with PUT:** The `PUT` handler on the exact same file was fixed by [EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) to call `getUserPermissions` and grant admin override. The `DELETE` handler was not updated with the same fix, leaving the two handlers inconsistent.

## Root cause

`apps/experts-app/app/api/v1/community/posts/[id]/route.ts` — `DELETE` handler

The handler's ownership check has no admin escape hatch:

```ts
// DELETE handler (broken):
if (post.userId !== session.user.id) {
  return NextResponse.json({error: ""Forbidden""}, {status: 403});
}
```

The PUT handler immediately above in the same file does:

```ts
const perms = await getUserPermissions(session.user.id);
const isAdmin = perms?.isAdmin ?? false;
if (!isOwner && !isAdmin) {
  return NextResponse.json({error: ""Forbidden""}, {status: 403});
}
```

The DELETE handler predates the [EXP-241](https://linear.app/experts/issue/EXP-241/securitysweep-jwt-derived-role-gates-db-fresh-sweep-across-the-app-exp) sweep; the [EXP-253](https://linear.app/experts/issue/EXP-253/bug-community-posts-delete-handler-missing-uuid-guard-prisma-p2023-on) fix (UUID guard) added a check at the top of DELETE but did not add the admin override to the ownership check.

## Suggested fix

```ts
const perms = await getUserPermissions(session.user.id);
const isAdmin = perms?.isAdmin ?? false;
if (post.userId !== session.user.id && !isAdmin) {
  return NextResponse.json({error: ""Forbidden""}, {status: 403});
}
```

Related prior issues: [EXP-253](https://linear.app/experts/issue/EXP-253/bug-community-posts-delete-handler-missing-uuid-guard-prisma-p2023-on)

Verified by: code-reviewer (static analysis)

*Filed by automated bug-finder routine on 2026-06-02T08:00:00Z.*","Done",,"High",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Tue Jun 02 2026 09:24:09 GMT+0000 (GMT+00:00)","Wed Jun 03 2026 09:24:11 GMT+0000 (GMT+00:00)","Wed Jun 03 2026 06:39:26 GMT+0000 (GMT+00:00)",,"Wed Jun 03 2026 07:03:08 GMT+0000 (GMT+00:00)",,,,"EXP-291","",,,,"5a01346d-7951-4548-9af7-a9ec2dd94f9b",5777,"EXP-241, EXP-253, EXP-281, EXP-280, EXP-291, EXP-295",,
"EXP-278","Experts","[bug] handleCourseSubmit missing ""pending"" guard — instructor can double-submit while course is under review","## Summary

`handleCourseSubmit` in `apps/experts-app/src/lib/courses/catalog/handlers/course-submit.handler.ts` guards against re-submitting an **approved** course (added by [EXP-234](https://linear.app/experts/issue/EXP-234/instructor-can-re-submit-an-approved-course-silently-resetting-admin)) but has no guard for re-submitting a course that is already in `approvalStatus === ""pending""` (currently under review).

An instructor can call the submit endpoint a second time while their course is in the review queue. The second call passes silently, updating `updatedAt` and potentially disrupting review queue ordering or invalidating in-flight reviewer state.

## Trigger scenario

1. Instructor submits course → `approvalStatus` transitions to `""pending""`.
2. Instructor (or a script) calls `POST /api/v1/creator/courses/{id}/submit` a second time before a reviewer acts.
3. No 409 is returned; the record is mutated (`updatedAt` refreshed); review queue position may change.

## Root cause

[EXP-234](https://linear.app/experts/issue/EXP-234/instructor-can-re-submit-an-approved-course-silently-resetting-admin) added:

```ts
if (current.approvalStatus === ""approved"") return 409;
```

Missing sibling guard:

```ts
if (current.approvalStatus === ""pending"") return 409; // or 422
```

## Suggested fix

```ts
if (current.approvalStatus === ""approved"" || current.approvalStatus === ""pending"") {
  return { ok: false, status: 409, error: ""Course is already submitted or approved"" };
}
```

## Dedup fingerprint

`7a77f4e88d1c` (`apps/experts-app/src/lib/courses/catalog/handlers/course-submit.handler.ts:handleCourseSubmit:broken-state-transition`)

Related prior issues: [EXP-234](https://linear.app/experts/issue/EXP-234/instructor-can-re-submit-an-approved-course-silently-resetting-admin) (resolved — added approved guard on same symbol)","Done",,"High",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Tue Jun 02 2026 09:28:06 GMT+0000 (GMT+00:00)","Fri Jun 05 2026 07:40:28 GMT+0000 (GMT+00:00)","Thu Jun 04 2026 07:12:17 GMT+0000 (GMT+00:00)",,"Thu Jun 04 2026 09:24:15 GMT+0000 (GMT+00:00)",,,,,"",,,,"785b01c0-96e6-40da-89ad-e76f780fa0b8",4196,"EXP-234, EXP-283, EXP-285","EXP-292",
