"ID","Team","Title","Description","Status","Estimate","Priority","Project ID","Project","Creator","Assignee","Labels","Cycle Number","Cycle Name","Cycle Start","Cycle End","Created","Updated","Started","Triaged","Completed","Canceled","Archived","Due Date","Parent issue","Initiatives","Project Milestone ID","Project Milestone","SLA Status","UUID","Time in status (minutes)","Related to","Blocked by","Duplicate of"
"EXP-157","Experts","[infra] Custom Bash-allowlist MCP wrapper for routine agents (rg / gh / git log only)","`<!-- agent-fp: child-of-156-bash-allowlist-wrapper -->`

## Why

[EXP-143](https://linear.app/experts/issue/EXP-143/security-new-claudeagents-definitions-grant-unrestricted-bash-to) and [EXP-151](https://linear.app/experts/issue/EXP-151/security-routines-07-and-08-grant-bash-webfetch-to-autonomous-cron) flagged `Bash` grants on auditor agents. The first-pass mitigation (PR `770aab632`) added prompt-injection guardrails but kept `Bash` because both auditors structurally need `rg`, `gh`, `git log`. The proper fix is a wrapper that exposes only those commands with strict argument validation, so prompt-injection cannot escape to arbitrary shell.

## Scope

* Build an MCP server (or in-process tool wrapper) exposing three tools:
  * `agent_rg(query, paths[], extra_flags[])` — runs `rg` with arg validation (no `-e` for command-substitution, no `--pre`, paths constrained to repo root)
  * `agent_git_log(since, paths[], format, diff_filter)` — runs `git log` with whitelisted flags
  * `agent_gh(subcommand, args)` — only allows `pr list`, `pr view`, `pr diff`, `pr checks` with arg validation; no `pr merge`, `pr close`, `pr edit`
* Add to R5 / R7 / R8 / `linear-board-auditor` / `codebase-completeness-auditor`'s tool grants
* Drop `Bash` from those grants in the same PR
* Tests: each wrapper rejects payloads that try shell metacharacters, env-substitution, multi-command chains

## Out of scope

* R3 fix-writer (it needs full `Bash` for build/test invocations)
* R5 merge actions (`gh pr merge`) — those happen outside auditor agents
* Non-auditor routine agents

## Acceptance

After this lands: zero `""Bash""` strings in `allowed_tools` arrays across any auditor routine JSON or any `*-auditor.md` agent file. Grep proves it.","Done",,"Medium",,,"loooogix@gmail.com","loooogix@gmail.com","security, bug",,,,,"Wed May 27 2026 17:30:09 GMT+0000 (GMT+00:00)","Sun May 31 2026 02:12:29 GMT+0000 (GMT+00:00)","Wed May 27 2026 17:53:26 GMT+0000 (GMT+00:00)",,"Wed May 27 2026 23:26:32 GMT+0000 (GMT+00:00)",,,,,"",,,,"0954bf14-0485-4822-a344-771c758be05e",6269,"EXP-156, EXP-143, EXP-151",,
"EXP-158","Experts","[infra] brain repo pre-receive hook restricting agent writes to raw/agent-state/*","`<!-- agent-fp: child-of-156-brain-pre-receive-hook -->`

## Why

[EXP-151](https://linear.app/experts/issue/EXP-151/security-routines-07-and-08-grant-bash-webfetch-to-autonomous-cron) flagged `allow_unrestricted_git_push: true` on `logi-x/brain` source for R5/R7/R8. Both auditors and the gatekeeper legitimately push to brain — but each only writes one file (`raw/agent-state/findings-index.md`, `raw/agent-state/board-audit-log.md`). The current grant lets a hijacked agent overwrite any file in the vault.

## Scope

* Add a server-side `pre-receive` hook to `logi-x/brain` that:
  * Accepts pushes from agent service accounts only if every modified file path matches `^raw/agent-state/[a-z0-9_-]+\.md$`
  * Rejects with explanatory error otherwise
  * Allows full pushes for human accounts (gated by account UUID allowlist or push protocol header)
* Optionally tighten further: per-agent path allowlist (R5 → `findings-index.md` + `gatekeeper-*.md`; R8 → `board-audit-log.md`; R7 → `findings-index.md`)
* Document the hook + escape procedure for legitimate vault edits

## Out of scope

* Changing the cloud-trigger source declaration (those keep `allow_unrestricted_git_push: true` — the hook enforces from the receive side, not the trigger side)
* brain repo permission model for human contributors

## Acceptance

After this lands: a controlled prompt-injection test that tries to push to `Entities/Topics/Auth.md` from an agent session must be rejected by the brain pre-receive hook. Legitimate `raw/agent-state/findings-index.md` pushes from R5/R7 still succeed.","Done",,"Medium",,,"loooogix@gmail.com","loooogix@gmail.com","security, bug",,,,,"Wed May 27 2026 17:30:21 GMT+0000 (GMT+00:00)","Sun May 31 2026 02:42:44 GMT+0000 (GMT+00:00)","Wed May 27 2026 23:46:24 GMT+0000 (GMT+00:00)",,"Thu May 28 2026 00:24:13 GMT+0000 (GMT+00:00)",,,,,"",,,,"d424c608-176c-4e2d-8a3e-b6a35e4f2e86",6208,"EXP-151, EXP-173, EXP-162, EXP-156",,
"EXP-159","Experts","[ci] Slack alert on PRs that touch .claude/agents/* tools: or .claude/routines/*.json allowed_tools","`<!-- agent-fp: child-of-156-tool-grant-change-slack-ci -->`

## Why

[EXP-156](https://linear.app/experts/issue/EXP-156/tracker-agent-autonomy-hardening-bashwebfetchgit-push-grants) checklist: any PR that changes an agent's `tools:` line or a routine JSON's `allowed_tools` array should post a diff to `#experts-bug-bots` for human eyes before merge. Tool grants are the highest-leverage security knob in the agent stack; they should not slip through review unnoticed.

## Scope

* GitHub Actions workflow on PR open + push, with `paths:` filter:
  * `.claude/agents/**/*.md`
  * `.claude/routines/*.json`
* For each changed file: extract the before/after `tools:` line (md) or `allowed_tools` array (json) and post the diff to Slack `#experts-bug-bots` with PR link
* Set a PR check status `tool-grant-review` to `pending`; flip to `success` once a `tool-grant-approved` label is added (by a human)
* Optional gate: block `gh pr merge` while `tool-grant-review` is pending — coordinate with R5 gatekeeper case D

## Out of scope

* Auto-approving ""shrinking"" diffs (e.g. just removing tools) — still require human eyes per the principle that tool-grants are high-leverage
* Slack-side bot logic (Slack alert is fire-and-forget; the gate lives in CI)

## Acceptance

A test PR that drops `Bash` from any auditor file triggers a Slack message in `#experts-bug-bots` within 60s of push and creates a pending `tool-grant-review` check on the PR.","Done",,"Low",,,"loooogix@gmail.com","loooogix@gmail.com","security, bug",,,,,"Wed May 27 2026 17:30:28 GMT+0000 (GMT+00:00)","Wed May 27 2026 23:46:03 GMT+0000 (GMT+00:00)","Wed May 27 2026 23:43:49 GMT+0000 (GMT+00:00)",,"Wed May 27 2026 23:46:03 GMT+0000 (GMT+00:00)",,,,,"",,,,"a073fab8-845e-431f-b3cd-ee3505495aef",6249,"EXP-160, EXP-150, EXP-162, EXP-156",,
"EXP-160","Experts","[ci] Pre-flight gate: refuse to flip R7/R8 enabled:true while EXP-156 children are open","`<!-- agent-fp: child-of-156-enable-gate-ci-preflight -->`

## Why

[EXP-151](https://linear.app/experts/issue/EXP-151/security-routines-07-and-08-grant-bash-webfetch-to-autonomous-cron) hardening is partial. Until the deferred sub-issues land (Bash-allowlist wrapper, brain pre-receive hook), R7 and R8 must stay `enabled: false`. Without an automated gate, a maintenance commit could flip the flag accidentally and re-open the attack surface.

## Scope

* GitHub Actions check on every PR touching `.claude/routines/07-codebase-completeness-audit.json` or `.claude/routines/08-linear-board-audit.json`
* Parse the JSON diff. If `enabled` changes from `false` → `true`:
  * Query Linear via `gh api` or Linear MCP for open issues with `relatedTo` containing `EXP-156`
  * If any are open AND have label `security`: fail the check with explanatory message linking the open children
  * If all are Done (or none have `security`): pass
* Block merge until check passes

## Out of scope

* Generalising the gate to other routines (file as follow-up when more trackers exist)
* Runtime check (after merge) — that's a separate ""drift detector"" concern

## Acceptance

A test PR flipping R7's `enabled` to `true` while any of [EXP-143](https://linear.app/experts/issue/EXP-143/security-new-claudeagents-definitions-grant-unrestricted-bash-to) / [EXP-150](https://linear.app/experts/issue/EXP-150/security-gatekeeper-collateral-close-allows-contributor-to-silently) / [EXP-151](https://linear.app/experts/issue/EXP-151/security-routines-07-and-08-grant-bash-webfetch-to-autonomous-cron) / [EXP-159](https://linear.app/experts/issue/EXP-159/ci-slack-alert-on-prs-that-touch-claudeagents-tools-or) (this issue's siblings) is Open fails CI with a clear message.","Done",,"Medium",,,"loooogix@gmail.com","loooogix@gmail.com","security, bug",,,,,"Wed May 27 2026 17:30:38 GMT+0000 (GMT+00:00)","Wed May 27 2026 23:43:47 GMT+0000 (GMT+00:00)","Wed May 27 2026 23:36:34 GMT+0000 (GMT+00:00)",,"Wed May 27 2026 23:39:16 GMT+0000 (GMT+00:00)",,,,,"",,,,"306e5e14-e86c-4177-84d6-0d047a797894",6256,"EXP-156, EXP-151, EXP-143, EXP-150, EXP-159, EXP-162",,
"EXP-161","Experts","[routines] R1/R2/R3 prompts: embed `<!-- collateral: EXP-X,... -->` marker when filing primaries that close spinoffs","`<!-- agent-fp: child-of-156-r123-collateral-marker -->`

## Why

PR `770aab632` rewrote the R5 gatekeeper Case-D collateral logic with a 4-guard gate. Guard 3 (relational) accepts either Linear `relatedTo` membership OR a `` `<!-- collateral: EXP-A,EXP-B,... -->` `` marker in the primary issue's description.

The marker is the agent-intentional escape hatch — without R1/R2/R3 ever embedding it, legitimate collateral closures will silently fail and need human intervention. The marker is cheap to embed at filing time and matches the existing `agent-fp` marker convention.

## Scope

Update three filing routines to embed the collateral marker:

* `.claude/routines/01-scan-vulnerabilities.prompt.md`
* `.claude/routines/02-find-critical-bugs.prompt.md`
* `.claude/routines/03-fix-bugs.prompt.md` (only the path that opens new spinoff issues; the fix-writer path doesn't apply)

When filing a primary that references prior issues as ""subsumed"" or ""supersedes"" or ""closes"" in its `## Related prior issues` section:

1. Compute the list of EXP-IDs that the primary's fix actually covers (distinct from those it merely references for context)
2. Append on its own line: `` `<!-- collateral: EXP-X,EXP-Y,EXP-Z -->` ``
3. Inline-coded per the standard agent-fp marker convention so Linear UPDATE flows don't strip it

## Out of scope

* Retroactive backfill of existing open issues
* R5 / R7 (they don't file new primaries that resolve spinoffs in this pattern)
* R4 (docs digest, not Linear-filing)

## Acceptance

After this lands: a controlled R3-filed PR that lists `EXP-A` as primary and `EXP-B, EXP-C` as collateral, with EXP-B/C in Progress and unlabeled, must auto-close EXP-B + EXP-C via the gatekeeper's collateral logic.","Done",,"Low",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Wed May 27 2026 17:30:49 GMT+0000 (GMT+00:00)","Sun May 31 2026 02:12:29 GMT+0000 (GMT+00:00)",,,"Wed May 27 2026 17:50:26 GMT+0000 (GMT+00:00)",,,,,"",,,,"a1aeb35e-57fe-4a6b-ae38-e3fa50c37d93",6605,"EXP-150, EXP-156",,
"EXP-162","Experts","[routines] routines-auditor subagent — recurring audit of .claude/agents and .claude/routines for security drift","`<!-- agent-fp: child-of-156-routines-auditor-subagent -->`

## Why

The session that produced [EXP-156](https://linear.app/experts/issue/EXP-156/tracker-agent-autonomy-hardening-bashwebfetchgit-push-grants) surfaced a pattern: auditor agents themselves accumulate security drift over time (tool grants, brain-push flags, prompt-injection guardrails missing, source-files-included that the prompt doesn't actually use). Manually re-auditing on each new routine doesn't scale.

A dedicated `routines-auditor` subagent — strictly audit-only, no edit — codifies the ruleset and runs weekly or on-demand. Findings go to Slack + R3 picks them up via the normal issue-filing flow.

## Scope

Subagent (`.claude/agents/routines-auditor.md`):

* Tools: `Read`, `Grep`, `Glob`, Linear MCP (read-only). **No** `Bash`**, no** `Write`**, no** `Edit`**.**
* Inputs: every `.claude/agents/*.md` and `.claude/routines/*.json`
* Rules to check (each emits a structured finding):
  1. `tools:` / `allowed_tools` contains `Bash` / `WebFetch` / `Write` / `Edit` without an inline justification comment
  2. Routine reads adversary-influenced content (Linear / PR / source comments) but lacks the prompt-injection guardrail prefix
  3. `allow_unrestricted_git_push: true` on a source the routine doesn't actually push to (grep prompt for `git push` / `Write` of files in that repo)
  4. Routine declares a source (`git_repository`) that the prompt never references
  5. Trigger `enabled: true` for routines listed as security-sensitive in `EXP-156`'s children
* Output: structured findings keyed by routine + rule + severity
* A separate routine (R9 candidate) runs this weekly and emits to Slack `#experts-bug-bots` + files new Linear issues for new findings (dedup via fingerprint)

## Out of scope

* Auto-fixing findings (defer to human / R3 — auto-edit of auditor configs is the trust-spiral problem from [EXP-150](https://linear.app/experts/issue/EXP-150/security-gatekeeper-collateral-close-allows-contributor-to-silently))
* Auditing non-`.claude` infra (CI workflows, docker-compose) — those have their own audit surfaces

## Acceptance

A controlled regression test: re-introducing `WebFetch` to R7's allowed_tools, or removing the untrusted-input section from R8's prompt, must produce a finding from this auditor within one run.","Done",,"Medium",,,"loooogix@gmail.com","loooogix@gmail.com","security, bug",,,,,"Wed May 27 2026 17:31:02 GMT+0000 (GMT+00:00)","Wed May 27 2026 23:43:23 GMT+0000 (GMT+00:00)","Wed May 27 2026 23:39:41 GMT+0000 (GMT+00:00)",,"Wed May 27 2026 23:43:23 GMT+0000 (GMT+00:00)",,,,,"",,,,"6a950ebd-21ef-4698-9301-53359ad07c2f",6252,"EXP-156, EXP-150, EXP-160, EXP-158, EXP-159",,
"EXP-163","Experts","[spinoff: EXP-155] error.message unconditionally exposed in content-views stats route","'<!-- agent-fp: `d9f0b99eeffb88767d93a4b9f824cd3fb785085c` -->
<!-- spinoff-parent: [EXP-155](https://linear.app/experts/issue/EXP-155/spinoff-exp-132-stack-trace-and-error-details-unconditionally-exposed) -->
<!-- spinoff-origin: R3 -->

## Trigger

`apps/experts-app/app/api/v1/content/views/stats/route.ts:175` — catch block returns `details: error instanceof Error ? error.message : ""Unknown error""` unconditionally with no `APP_ENV !== ""production""` guard.

## What this fixes

GET /api/v1/content/views/stats exposes raw `error.message` (which may contain DB query fragments or internal paths) to any caller in production when the handler throws a 500.

## Why this is agent-fixable

Wrap `details` inside the same `APP_ENV !== ""production""` spread guard established by [EXP-132](https://linear.app/experts/issue/EXP-132/security-stack-trace-unconditionally-exposed-in-lesson-video-route)/[EXP-155](https://linear.app/experts/issue/EXP-155/spinoff-exp-132-stack-trace-and-error-details-unconditionally-exposed) — single-line change + one test asserting `details` absent in production. One R3 cycle.

## Out of scope for THIS issue

* The `stack` field — this route does not emit `stack`, only `details`
* Sibling routes track and batch (handled by their own spin-offs from [EXP-155](https://linear.app/experts/issue/EXP-155/spinoff-exp-132-stack-trace-and-error-details-unconditionally-exposed))","Done",,"No priority",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Thu May 28 2026 00:45:27 GMT+0000 (GMT+00:00)","Fri May 29 2026 03:07:53 GMT+0000 (GMT+00:00)","Fri May 29 2026 01:27:23 GMT+0000 (GMT+00:00)",,"Fri May 29 2026 03:07:53 GMT+0000 (GMT+00:00)",,,,,"",,,,"5a373fbf-ad70-461b-87de-a2c808bc1287",4607,"EXP-155, EXP-132, EXP-170, EXP-172",,
"EXP-164","Experts","[spinoff: EXP-155] error.message unconditionally exposed in content-views track route","'<!-- agent-fp: `d86d455719c3c2e188b421f60982ce0f69fbff55` -->
<!-- spinoff-parent: [EXP-155](https://linear.app/experts/issue/EXP-155/spinoff-exp-132-stack-trace-and-error-details-unconditionally-exposed) -->
<!-- spinoff-origin: R3 -->

## Trigger

`apps/experts-app/app/api/v1/content/views/track/route.ts:325` — catch block returns `details: error instanceof Error ? error.message : ""Unknown error""` unconditionally with no `APP_ENV !== ""production""` guard.

## What this fixes

POST /api/v1/content/views/track exposes raw `error.message` in production 500 responses without an environment guard.

## Why this is agent-fixable

Wrap `details` inside the same `APP_ENV !== ""production""` spread guard established by [EXP-132](https://linear.app/experts/issue/EXP-132/security-stack-trace-unconditionally-exposed-in-lesson-video-route)/[EXP-155](https://linear.app/experts/issue/EXP-155/spinoff-exp-132-stack-trace-and-error-details-unconditionally-exposed) — single-line change + one test asserting `details` absent in production. One R3 cycle.

## Out of scope for THIS issue

* The `stack` field — this route does not emit `stack`, only `details`
* Sibling routes stats and batch (handled by their own spin-offs from [EXP-155](https://linear.app/experts/issue/EXP-155/spinoff-exp-132-stack-trace-and-error-details-unconditionally-exposed))","Done",,"No priority",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Thu May 28 2026 00:45:32 GMT+0000 (GMT+00:00)","Fri May 29 2026 03:07:53 GMT+0000 (GMT+00:00)","Fri May 29 2026 01:27:23 GMT+0000 (GMT+00:00)",,"Fri May 29 2026 03:07:53 GMT+0000 (GMT+00:00)",,,,,"",,,,"e19dd0b1-154b-4313-baa1-386f08d2e31b",4607,"EXP-155, EXP-132, EXP-170, EXP-172",,
"EXP-165","Experts","[spinoff: EXP-155] error.message unconditionally exposed in content-views batch route","'<!-- agent-fp: `f8bca258fd653af70b5c1211701f7922a8918fcf` -->
<!-- spinoff-parent: [EXP-155](https://linear.app/experts/issue/EXP-155/spinoff-exp-132-stack-trace-and-error-details-unconditionally-exposed) -->
<!-- spinoff-origin: R3 -->

## Trigger

`apps/experts-app/app/api/v1/content/views/batch/route.ts:275` — catch block returns `details: error instanceof Error ? error.message : ""Unknown error""` unconditionally with no `APP_ENV !== ""production""` guard.

## What this fixes

POST /api/v1/content/views/batch exposes raw `error.message` in production 500 responses without an environment guard.

## Why this is agent-fixable

Wrap `details` inside the same `APP_ENV !== ""production""` spread guard established by [EXP-132](https://linear.app/experts/issue/EXP-132/security-stack-trace-unconditionally-exposed-in-lesson-video-route)/[EXP-155](https://linear.app/experts/issue/EXP-155/spinoff-exp-132-stack-trace-and-error-details-unconditionally-exposed) — single-line change + one test asserting `details` absent in production. One R3 cycle.

## Out of scope for THIS issue

* The `stack` field — this route does not emit `stack`, only `details`
* Sibling routes stats and track (handled by their own spin-offs from [EXP-155](https://linear.app/experts/issue/EXP-155/spinoff-exp-132-stack-trace-and-error-details-unconditionally-exposed))","Done",,"No priority",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Thu May 28 2026 00:45:35 GMT+0000 (GMT+00:00)","Fri May 29 2026 03:07:53 GMT+0000 (GMT+00:00)","Fri May 29 2026 01:27:23 GMT+0000 (GMT+00:00)",,"Fri May 29 2026 03:07:53 GMT+0000 (GMT+00:00)",,,,,"",,,,"5b12847e-a103-40fb-b67f-e92fad2a00de",4607,"EXP-155, EXP-132, EXP-170, EXP-172",,
"EXP-166","Experts","[spinoff: EXP-116] commissions/approve-pending route exposes raw error.message in 500 responses","'<!-- agent-fp: `c19c55c23978a383593dd30ca7f11f5019f94eed` -->
<!-- spinoff-parent: [EXP-116](https://linear.app/experts/issue/EXP-116/spinoff-exp-111-admin-cron-routes-paymentsreconcile-refundscleanup) -->
<!-- spinoff-origin: R3 -->

## Trigger

`apps/experts-app/app/api/v1/admin/commissions/approve-pending/route.ts:112-114` (POST catch block) and `:166-168` (GET catch block) — both return `error instanceof Error ? error.message : ""...""` in the JSON response body.

## What this fixes

Raw Prisma/DB error strings (table names, constraint names, connection details) are returned to the caller in 500 responses, violating the information boundary for admin endpoints.

## Why this is agent-fixable

Replace `error.message` with a static string in both catch blocks (one-liner each), paralleling the [EXP-132](https://linear.app/experts/issue/EXP-132/security-stack-trace-unconditionally-exposed-in-lesson-video-route) hardening pattern. One test update to assert the static string. Single R3 cycle.

## Out of scope for THIS issue

* Other routes with the same error-disclosure pattern (tracked under [EXP-132](https://linear.app/experts/issue/EXP-132/security-stack-trace-unconditionally-exposed-in-lesson-video-route)'s spin-off family)
* The fail-closed auth change (already shipped in [EXP-116](https://linear.app/experts/issue/EXP-116/spinoff-exp-111-admin-cron-routes-paymentsreconcile-refundscleanup)'s PR)","Done",,"No priority",,,"loooogix@gmail.com","loooogix@gmail.com","bug",,,,,"Thu May 28 2026 04:03:06 GMT+0000 (GMT+00:00)","Fri May 29 2026 03:07:53 GMT+0000 (GMT+00:00)","Fri May 29 2026 01:27:23 GMT+0000 (GMT+00:00)",,"Fri May 29 2026 03:07:53 GMT+0000 (GMT+00:00)",,,,,"",,,,"f577e2f6-3df6-4fac-b397-226131863a75",4607,"EXP-116, EXP-132, EXP-170, EXP-172, EXP-184",,
"EXP-167","Experts","[spinoff: EXP-152] Redis healthcheck exposes REDIS_PASSWORD in process arguments via redis-cli -a","'<!-- agent-fp: `4c90b482dd978b49be6251a0c42e14883f9189db` -->
<!-- spinoff-parent: [EXP-152](https://linear.app/experts/issue/EXP-152/security-production-cron-sidecar-exposes-cron-secret-in-process) -->
<!-- spinoff-origin: R3 -->

## Trigger

`docker/production/docker-compose.yml:168-169` — redis healthcheck uses `redis-cli -a ""${REDIS_PASSWORD}"" ping`; same pattern in `docker/staging/docker-compose.yml:168-169` and `docker/data/docker-compose.yml` redis service.

## What this fixes

`REDIS_PASSWORD` is passed as a `-a` CLI argument to `redis-cli` in the container healthcheck. Like the [EXP-152](https://linear.app/experts/issue/EXP-152/security-production-cron-sidecar-exposes-cron-secret-in-process) curl pattern, this makes the password readable via `/proc/<pid>/cmdline` and `ps aux` during each healthcheck execution (every 30 seconds by default).

## Why this is agent-fixable

Replace `-a ""${REDIS_PASSWORD}""` with the `REDISCLI_AUTH` environment variable, which redis-cli reads without exposing the value in process arguments. The healthcheck command becomes `redis-cli ping` with `REDISCLI_AUTH` set in the healthcheck `test` env or the service environment block — a one-line change per file, paralleling [EXP-152](https://linear.app/experts/issue/EXP-152/security-production-cron-sidecar-exposes-cron-secret-in-process)'s curl fix pattern.

## Out of scope for THIS issue

* Redis `requirepass` in process arguments for the redis-server process itself (separate mechanism — `redis.conf` mount would address it)
* Any other credentials in docker-compose healthcheck commands","Done",,"Medium",,,"loooogix@gmail.com","loooogix@gmail.com","needs-rework, bug",,,,,"Thu May 28 2026 04:07:58 GMT+0000 (GMT+00:00)","Thu May 28 2026 06:20:49 GMT+0000 (GMT+00:00)","Thu May 28 2026 05:17:26 GMT+0000 (GMT+00:00)",,"Thu May 28 2026 06:13:58 GMT+0000 (GMT+00:00)",,,,,"",,,,"7a67f3ea-39e3-4284-b324-7c7722c45355",5861,"EXP-102, EXP-152, EXP-168",,
